House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,Term Addr,DA/PSA,CLLI8,NPANNX,ADDR_ID,NSP_INQ_ID,LU_ID,DA_Ready,Granite Qual - Bit 15 BO Type,Op Ready,OVALS Qual,Forced Ind,Working TN Status
"125","INTREPID DR","SLIDELL","70458","","","","","","","F 125 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7Q00""","=""F107b28462f""","=""1O2D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"200","INTREPID DR","SLIDELL","70458","","","","","","","F 202 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7PLO""","=""F107b283757""","=""1KTLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"202","INTREPID DR","SLIDELL","70458","","","","","","","F 202 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7VIZ""","=""F107b28457a""","=""1NTLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"203","INTREPID DR","SLIDELL","70458","","","","","","","F 203 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7PAL""","=""F107b27f40d""","=""16RLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"204","INTREPID DR","SLIDELL","70458","","","","","","","F 206 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7MKA""","=""F107b281aae""","=""1ETLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"205","INTREPID DR","SLIDELL","70458","","","","","","","F 203 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7TW9""","=""F107b282c4a""","=""1IID6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"206","INTREPID DR","SLIDELL","70458","","","","","","","F 206 INTREPID DR","611302","SLIDLAMA","985641","=""00000O805J""","=""F107b28291c""","=""1HTLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"208","INTREPID DR","SLIDELL","70458","","","","","","","F 210 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7RZU""","=""N13ab5e361aa""","=""1653I.7""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"210","INTREPID DR","SLIDELL","70458","","","","","","","F 210 INTREPID DR","611302","SLIDLAMA","985641","=""00000O83P8""","=""N12e663d2d1f""","=""1OB07.6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"212","INTREPID DR","SLIDELL","70458","","","","","","","F 214 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7RS0""","=""F107b282fc1""","=""1JA83""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"214","INTREPID DR","SLIDELL","70458","","","","","","","F 214 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7ZAU""","=""F107b27f326""","=""16LD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"216","INTREPID DR","SLIDELL","70458","","","","","","","F 218 INTREPID DR","611302","SLIDLAMA","985641","=""00000O81N8""","=""F107b27f35e""","=""16N2J""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"217","INTREPID DR","SLIDELL","70458","","","","","","","F 102 ANITA PL","611302","SLIDLAMA","985641","=""00000O7P27""","=""F107b285590""","=""1R983""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"218","INTREPID DR","SLIDELL","70458","","","","","","","F 218 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7Z3I""","=""F107b27dfd8""","=""12LD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"219","INTREPID DR","SLIDELL","70458","","","","","","","F 223 INTREPID DR","611302","SLIDLAMA","985641","=""00000O836W""","=""F107b28349d""","=""1KBI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"222","INTREPID DR","SLIDELL","70458","","","","","","","F 311 WINDWARD PASSAGE","611302","SLIDLAMA","985641","=""00000O7N52""","=""F107b283abc""","=""1LKD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"223","INTREPID DR","SLIDELL","70458","","","","","","","F 223 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7Q9M""","=""F107b286526""","=""1UHD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"224","INTREPID DR","SLIDELL","70458","","","","","","","F 222 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7RMF""","=""F107b284da2""","=""1PKD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"225","INTREPID DR","SLIDELL","70458","","","","","","","F 103 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7QOH""","=""F107b285205""","=""1QHD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"226","INTREPID DR","SLIDELL","70458","","","","","","","F 226 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7OM0""","=""F107b28637d""","=""1U6QG.5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"300","INTREPID DR","SLIDELL","70458","","","","","","","F 300 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7T0P""","=""F107b281cae""","=""1FA83""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"301","INTREPID DR","SLIDELL","70458","","","","","","","F 303 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7NN3""","=""F107b2830ab""","=""1JGD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"302","INTREPID DR","SLIDELL","70458","","","","","","","F 300 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7PX5""","=""F107b282433""","=""1GSLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"303","INTREPID DR","SLIDELL","70458","","","","","","","F 303 INTREPID DR","611302","SLIDLAMA","985641","=""00000O7QL0""","=""F107b27de1b""","=""12983""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"304","INTREPID DR","SLIDELL","70458","","","","","","","F 305 INTREPID DR","611302","SLIDLAMA","985641","=""00000O828Y""","=""N124955ce014""","=""1DSLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"305","INTREPID DR","SLIDELL","70458","","","","","","","F 305 INTREPID DR","611302","SLIDLAMA","985641","=""00000O89YH""","=""F107b281da0""","=""1FGD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"308","INTREPID DR","SLIDELL","70458","","","","","","","F 308 INTREPID DR","611302","SLIDLAMA","985641","=""00000O82K2""","=""F107b27fc31""","=""18JD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"309","INTREPID DR","SLIDELL","70458","","","","","","","F 309 INTREPID DR","611302","SLIDLAMA","985641","=""00000O83Y7""","=""F107b281d76""","=""1FFD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"310","INTREPID DR","SLIDELL","70458","","","","","","","F 101 VALIANT LN","611302","SLIDLAMA","985641","=""00000O83ZT""","=""F107b280fe6""","=""1CJD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic","Y"
"102","JUBILEE PT","SLIDELL","70458","","","","","","","F 102 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7QAN""","=""F107b280a9f""","=""1BG73""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"103","JUBILEE PT","SLIDELL","70458","","","","","","","F 103 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7O06""","=""F107b283744""","=""1KT71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","JUBILEE PT","SLIDELL","70458","","","","","","","F 105 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7Q6P""","=""F107b285548""","=""1R7D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"106","JUBILEE PT","SLIDELL","70458","","","","","","","F 102 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7PDJ""","=""F107b280969""","=""1B8D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"107","JUBILEE PT","SLIDELL","70458","","","","","","","F 109 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7OLZ""","=""F107b286485""","=""1UDI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"109","JUBILEE PT","SLIDELL","70458","","","","","","","F 109 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7V6U""","=""D195d1770a3""","=""10EI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","JUBILEE PT","SLIDELL","70458","","","","","","","F 113 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O80MT""","=""F107b28685f""","=""1V7D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"113","JUBILEE PT","SLIDELL","70458","","","","","","","F 113 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7UZW""","=""D1a68df76a3""","=""1FG73""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"114","JUBILEE PT","SLIDELL","70458","","","","","","","F 114 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7YB8""","=""F107b27e87c""","=""14EI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"115","JUBILEE PT","SLIDELL","70458","","","","","","","F 117 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7V32""","=""F107b27e2ae""","=""138D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"117","JUBILEE PT","SLIDELL","70458","","","","","","","F 117 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O83EL""","=""D1a68df7455""","=""178D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"118","JUBILEE PT","SLIDELL","70458","","","","","","","F 118 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7V82""","=""D1a68df74ad""","=""18EI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"119","JUBILEE PT","SLIDELL","70458","","","","","","","F 117 JUBILEE PT","611302","SLIDLAMA","985641","=""00000O7PE7""","=""F107b280561""","=""1AEI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"101","LORELEI CIR","SLIDELL","70458","","","","","","","F 112 CONSTELLATION DR","611302","SLIDLAMA","985641","=""00000O7RJ5""","=""F107b27fe98""","=""193A1.A""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"103","LORELEI CIR","SLIDELL","70458","","","","","","","F 103 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7N2X""","=""F107b2834f2""","=""1KDD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","LORELEI CIR","SLIDELL","70458","","","","","","","F 103 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O80NV""","=""F107b280efd""","=""1CDD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"107","LORELEI CIR","SLIDELL","70458","","","","","","","F 107 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O8078""","=""F107b282206""","=""1GDD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"109","LORELEI CIR","SLIDELL","70458","","","","","","","F 107 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O8321""","=""F107b27e848""","=""14DD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","LORELEI CIR","SLIDELL","70458","","","","","","","F 111 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7PHJ""","=""F107b27fb61""","=""18DD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"112","LORELEI CIR","SLIDELL","70458","","","","","","","F 116 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7R0L""","=""F107b285b4b""","=""1SE88.8""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"113","LORELEI CIR","SLIDELL","70458","","","","","","","F 111 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O81U1""","=""F107b28560b""","=""1RC4J.T""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"115","LORELEI CIR","SLIDELL","70458","","","","","","","F 115 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O81NL""","=""F107b283c4e""","=""1LUI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"116","LORELEI CIR","SLIDELL","70458","","","","","","","F 116 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7V2U""","=""F107b27d570""","=""10DD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"117","LORELEI CIR","SLIDELL","70458","","","","","","","F 115 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O82OU""","=""F107b27d5d9""","=""10G2D.3""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"201","LORELEI CIR","SLIDELL","70458","","","","","","","F 201 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7S3J""","=""F107b284f28""","=""1PUI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"203","LORELEI CIR","SLIDELL","70458","","","","","","","F 205 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7SVK""","=""N128beeb5b24""","=""1DPHT.B""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"204","LORELEI CIR","SLIDELL","70458","","","","","","","F 204 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7MUG""","=""F107b27f689""","=""17C581.6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"205","LORELEI CIR","SLIDELL","70458","","","","","","","F 205 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7W8S""","=""M1585f1db78""","=""10AD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"207","LORELEI CIR","SLIDELL","70458","","","","","","","F 209 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7NZR""","=""N128beeb5b38""","=""1D0G51.9""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"208","LORELEI CIR","SLIDELL","70458","","","","","","","F 208 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7R69""","=""F107b286244""","=""1TUI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"209","LORELEI CIR","SLIDELL","70458","","","","","","","F 209 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O82C0""","=""F107b286bcc""","=""1VUI5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"210","LORELEI CIR","SLIDELL","70458","","","","","","","F 210 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7SJC""","=""N128beeb5aad""","=""109I5.4""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"211","LORELEI CIR","SLIDELL","70458","","","","","","","F 210 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7S9G""","=""N128beeb5acd""","=""1OPCB.8""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"103","ONDINE LN","SLIDELL","70458","","","","","","","F 101 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7RVN""","=""F107b28534d""","=""1QQC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"104","ONDINE LN","SLIDELL","70458","","","","","","","F 106 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7NLD""","=""F107b281101""","=""1CQK9.O""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","ONDINE LN","SLIDELL","70458","","","","","","","F 101 ONDINE LN","611302","SLIDLAMA","985641","=""00000O816B""","=""F107b282076""","=""1G2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"106","ONDINE LN","SLIDELL","70458","","","","","","","F 329 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7YH0""","=""F107b2829ea""","=""1I2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"107","ONDINE LN","SLIDELL","70458","","","","","","","F 107 ONDINE LN","611302","SLIDLAMA","985641","=""00000O836D""","=""F107b2857f3""","=""1RO71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"108","ONDINE LN","SLIDELL","70458","","","","","","","F 110 ONDINE LN","611302","SLIDLAMA","985641","=""00000O81OF""","=""D1a68df79c2""","=""1PSC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"109","ONDINE LN","SLIDELL","70458","","","","","","","F 107 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7U9K""","=""F107b28334e""","=""1K2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"110","ONDINE LN","SLIDELL","70458","","","","","","","F 110 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7YNE""","=""N124955cdb34""","=""1M2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","ONDINE LN","SLIDELL","70458","","","","","","","F 111 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7X7X""","=""F107b284638""","=""1O2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"112","ONDINE LN","SLIDELL","70458","","","","","","","F 114 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7U92""","=""N124955cefef""","=""1Q2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"113","ONDINE LN","SLIDELL","70458","","","","","","","F 111 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7UUG""","=""F107b2828db""","=""1HSC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"114","ONDINE LN","SLIDELL","70458","","","","","","","F 114 ONDINE LN","611302","SLIDLAMA","985641","=""00000O80IR""","=""F107b283bf9""","=""1LSC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"115","ONDINE LN","SLIDELL","70458","","","","","","","F 329 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O83AT""","=""F107b27e557""","=""13P71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"116","ONDINE LN","SLIDELL","70458","","","","","","","F 114 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7TFV""","=""F107b285998""","=""1S2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"117","ONDINE LN","SLIDELL","70458","UNIT","FEMA TRLR","","","","","F 115 ONDINE LN","611302","SLIDLAMA","985641","=""00010BVI6M""","=""F107b280967""","=""1B8CA1.5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"117","ONDINE LN","SLIDELL","70458","","","","","","","F 115 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7YY9""","=""D1a68df7636""","=""1DSC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"118","ONDINE LN","SLIDELL","70458","","","","","","","F 118 ONDINE LN","611302","SLIDLAMA","985641","=""00000O8BV2""","=""F107b2862de""","=""1U2K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"119","ONDINE LN","SLIDELL","70458","","","","","","","F 119 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7ZJX""","=""F107b2844a7""","=""1NO71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"120","ONDINE LN","SLIDELL","70458","","","","","","","F 118 ONDINE LN","611302","SLIDLAMA","985641","=""00000O81J1""","=""D1a68df7225""","=""103K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"121","ONDINE LN","SLIDELL","70458","","","","","","","F 119 ONDINE LN","611302","SLIDLAMA","985641","=""00000O82MB""","=""D1a68df7511""","=""19SC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"122","ONDINE LN","SLIDELL","70458","","","","","","","F 122 ONDINE LN","611302","SLIDLAMA","985641","=""00000O7ZHC""","=""F1822f81295""","=""123K5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"100","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 100 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7XYB""","=""F107b27f746""","=""17HD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"102","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 100 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7QFZ""","=""F107b27f13f""","=""16983""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"103","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 107 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7TPW""","=""F107b283f15""","=""1MHD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"104","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 104 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7WSW""","=""F107b27dc06""","=""11QLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 107 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7MXO""","=""F107b282c25""","=""1IHD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"106","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 104 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7ZHP""","=""F107b27ea35""","=""14QLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"107","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 107 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7N0K""","=""F107b28158f""","=""1DQLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"108","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 108 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7XL5""","=""F107b27e41a""","=""13HD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"109","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 111 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7NTQ""","=""F107b284287""","=""1N983""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"110","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 108 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7OV4""","=""F107b28665e""","=""1UPLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 111 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7NMD""","=""F107b280738""","=""1AQLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"112","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 112 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7X7Y""","=""F107b2849a6""","=""1OPLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"113","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 115 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7T6S""","=""F107b2818e8""","=""1EHD6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"114","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 112 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7QG4""","=""F107b28582d""","=""1RPLH""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"115","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 115 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7QZH""","=""F107b27f897""","=""17QLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"116","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 116 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7S21""","=""F107b2869ad""","=""1VGD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"117","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 117 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7R5H""","=""F107b280ad6""","=""1BHD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"118","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 116 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7QDQ""","=""F107b283b89""","=""1LPLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"119","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 119 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7SFC""","=""N128beeb5b5b""","=""16C8R.4""","FTTN","Not Ready","FTTN","IP-RT","Dynamic",""
"120","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 120 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7O3X""","=""F107b284385""","=""1NGD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"122","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 120 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7Q0K""","=""F107b2856c0""","=""1RGD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"124","RAMPAGE LOOP","SLIDELL","70458","","","","","","","F 120 RAMPAGE LOOP","611302","SLIDLAMA","985641","=""00000O7SFF""","=""N12f05ab92e4""","=""1A3JA1.P""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"102","RANGER PL","SLIDELL","70458","","","","","","","F 102 RANGER PL","611302","SLIDLAMA","985641","=""00000O81DL""","=""F107b27e7b3""","=""14A07.J""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"104","RANGER PL","SLIDELL","70458","","","","","","","F 106 RANGER PL","611302","SLIDLAMA","985641","=""00000O7RQ0""","=""F107b27fc2b""","=""18J73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"106","RANGER PL","SLIDELL","70458","","","","","","","F 106 RANGER PL","611302","SLIDLAMA","985641","=""00000O7PJ6""","=""F107b27ec73""","=""159I11.G""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"107","RANGER PL","SLIDELL","70458","","","","","","","F 200 RANGER PL","611302","SLIDLAMA","985641","=""00000O7SVL""","=""N128beeb5ae4""","=""1HK981.A""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"108","RANGER PL","SLIDELL","70458","","","","","","","F 110 RANGER PL","611302","SLIDLAMA","985641","=""00000O7QIS""","=""F107b284663""","=""1O3II.4""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"110","RANGER PL","SLIDELL","70458","","","","","","","F 110 RANGER PL","611302","SLIDLAMA","985641","=""00000O7ML5""","=""F107b281d33""","=""1FDJJ.8""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"112","RANGER PL","SLIDELL","70458","","","","","","","F 112 RANGER PL","611302","SLIDLAMA","985641","=""00000O80NR""","=""F107b2841ef""","=""1N5H11.3""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"118","RANGER PL","SLIDELL","70458","","","","","","","F 118 RANGER PL","611302","SLIDLAMA","985641","=""00000O7YCV""","=""D1a68df75e5""","=""1CJ73""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"120","RANGER PL","SLIDELL","70458","LOT","L","","","","","F 120 RANGER PL","611302","SLIDLAMA","985641","=""00000O7XC6""","=""F107b27dabf""","=""11I98.G""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"120","RANGER PL","SLIDELL","70458","","","","","","","F 120 RANGER PL","611302","SLIDLAMA","985641","=""00000O7U6Z""","=""D1a68df7730""","=""1HJA6.J""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"122","RANGER PL","SLIDELL","70458","","","","","","","F 124 LORELEI CIR","611302","SLIDLAMA","985641","=""00000O7RMV""","=""F107b285f8f""","=""1TCD6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"124","RANGER PL","SLIDELL","70458","APT","A","","","","","F 112 RANGER PL","611302","SLIDLAMA","985641","=""00000O7XXW""","=""F107b2828de""","=""1HSFA1.K""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"200","RANGER PL","SLIDELL","70458","","","","","","","F 200 RANGER PL","611302","SLIDLAMA","985641","=""00000O7MOG""","=""F107b27fac4""","=""189D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"203","RANGER PL","SLIDELL","70458","","","","","","","F 205 RANGER PL","611302","SLIDLAMA","985641","=""00000O7S8U""","=""N128beeb5b50""","=""1SV391.K""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
